mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,speaker,source,file,file_path,file_exists
-629.7001,73.4941,11.46444,12.036677,-12.590474,-10.506719,-9.22323,-15.465827,-7.644899,-4.823215,-3.6205132,-13.239587,-6.209801,-6.3042655,-11.866506,-4.28524,-7.13808,-7.2396874,-9.238926,-3.825597,-9.07353,-2.8498473,-5.1211386,-2.6645966,-7.2509546,-0.49901277,-6.1876493,-1.4483292,-3.656568,-3.228554,-3.8519654,-0.1183917,-2.5367658,2.2366612,1.0305563,4.455897,4.8113623,4.72451,3.538894,6.3103566,calm,14,ravdess,03-01-02-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,True
-614.24243,58.87367,6.0487514,14.983634,-9.131946,-12.362073,-12.658322,-14.534045,-10.266457,-11.067155,-5.933235,-15.97456,-9.080442,-5.6741138,-10.246178,-5.929058,-8.446251,-5.8181863,-11.91544,0.3496289,-1.8321688,2.5171745,4.837518,6.094273,-4.434524,-0.7405946,-4.880345,2.049797,1.176534,2.7114754,0.21910472,6.328816,6.16016,10.881694,7.5952578,4.63678,-1.9941877,-0.35000822,-1.3346401,0.6146241,calm,14,ravdess,03-01-02-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,True
-596.5199,71.83207,7.45521,4.430204,-14.682229,-4.8699408,-16.078892,-18.324354,-8.786928,-4.9012976,-3.7524815,-8.66126,-8.076937,-3.646541,-9.448957,-6.202951,-4.0662913,-8.304173,-8.945808,-3.534229,-9.946839,0.2054881,0.39079422,8.798526,4.976419,10.915959,2.6871223,0.39631927,-5.7163596,-0.2100329,-1.4432575,3.9609559,-4.098682,-1.1439384,-3.030861,2.5076826,2.1763601,5.4045987,3.3261235,9.536882,calm,14,ravdess,03-01-02-02-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,True
-560.2509,66.102516,10.955654,10.63487,-16.740908,-10.043476,-16.040981,-20.58359,-4.2615457,-13.49635,-3.9323537,-10.8241415,-8.765425,-6.7925777,-12.069904,-10.179296,-8.071194,-11.08142,-11.138121,-3.2969372,-7.5311203,-3.9097795,-4.1206713,-1.9488556,-6.1541905,5.992911,3.9436376,7.5051394,4.797978,5.3321447,3.3646183,7.101089,5.4675226,7.669099,1.8631742,2.2608688,-0.56931883,7.0286307,6.176663,6.305338,calm,14,ravdess,03-01-02-02-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,True
-339.53455,56.48471,-38.443573,8.771703,-22.525133,-29.98091,-10.430508,-29.417948,-4.4353337,-13.803043,-14.979038,-0.6675038,-18.891542,-4.0544553,-9.459991,-3.2446506,4.809004,20.088387,12.9658985,15.338518,6.643193,2.7500873,4.0346003,7.222185,3.303831,7.013786,2.3495898,0.64050865,-2.1961648,0.355446,-2.9508798,3.3696675,0.2744799,7.1399927,2.7483416,5.5596976,-0.40801343,0.35649455,-0.3221127,2.40689,happy,14,ravdess,03-01-03-01-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,True
-347.3097,61.345135,-26.035149,-0.0504854,-16.156214,-26.584408,-10.958672,-22.858618,-4.3720465,-12.731603,-14.593138,-7.730589,-21.732914,-2.8415859,-11.291325,2.8773038,10.114468,17.41368,9.340305,9.86134,5.3064966,6.518799,10.986267,8.534711,-2.7121222,1.7517709,-3.9367855,-0.5017406,-2.3815174,1.958214,-0.6047671,6.246987,3.3427622,4.2131295,-1.9936396,2.618514,-1.4146934,0.86599106,-1.0607777,1.8160534,happy,14,ravdess,03-01-03-01-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,True
-386.82053,62.424847,-14.790699,-0.94458497,-21.456516,-25.225065,-28.53768,-26.496614,-5.898754,-21.081541,-10.959867,-12.389464,-16.039324,-13.6946535,-20.201939,-14.998771,-12.663412,-4.003437,-8.045824,8.642013,5.0442767,8.384143,7.032328,10.742109,-0.16131876,8.993619,0.25944483,3.037934,-0.6279637,0.26293483,-3.9616265,0.22162734,-0.8410911,2.8984637,0.8524676,2.0345492,1.5135204,4.3355904,0.49763423,1.1376773,happy,14,ravdess,03-01-03-01-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,True
-376.0069,55.43446,-23.05758,2.22993,-18.212675,-29.70453,-18.05754,-28.103077,-13.455556,-18.712107,-16.483042,-9.466438,-19.48451,-10.518914,-21.299824,-15.2633,-9.163626,0.5754681,-0.84917754,16.462229,8.283368,9.407989,7.442375,6.830208,-3.6866264,2.6018496,-0.91375303,0.3475223,-4.3520308,-2.1762614,-6.6459637,-2.6432557,-4.741735,0.012116553,-1.0343509,0.1149091,-1.3526362,0.99921745,-4.3038545,-0.083836436,happy,14,ravdess,03-01-03-01-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,True
-278.21982,45.663513,-66.894485,-7.1955037,-27.975365,-39.062008,-6.6805277,-30.317307,-12.386946,-7.3214135,-20.780315,14.60276,-2.552637,21.85323,15.335591,14.59924,11.304453,4.578314,-1.6004964,2.020698,-0.5892498,-6.0961905,-3.4471276,0.9129118,-1.8558438,4.6352267,-0.033781897,2.7325647,-0.62846696,3.1078982,0.009887927,1.0757275,-0.72744083,4.557537,-3.073011,2.834638,2.148304,2.735994,-0.25963056,3.3989062,happy,14,ravdess,03-01-03-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,True
-279.34723,41.98536,-64.1416,-6.096098,-32.27246,-30.335995,-9.425596,-32.91571,-2.4029667,-15.183182,-14.0964775,2.224356,-20.308298,6.812716,3.2783256,12.189261,18.821537,18.117115,8.149364,12.712747,3.9984233,0.7085378,-0.76490104,-1.755194,-2.6653917,-0.27004972,-2.855239,-0.32588255,1.2801425,4.946469,-2.253842,1.2292722,-1.4182371,7.0566373,1.1549678,1.8142092,-1.722378,2.9903135,-0.20608827,0.71972436,happy,14,ravdess,03-01-03-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,True
-269.93533,21.248058,-81.52921,-9.696028,-28.274462,-44.967243,-13.089309,-38.72411,-4.4244533,-10.10545,-17.894852,11.153832,-5.8776445,19.703007,5.457549,9.258669,14.568695,6.135532,-0.9037099,-1.108515,-3.968337,-2.3096771,-1.1188506,-1.8701879,-8.788644,-0.6550559,-2.145336,-0.06819579,-1.4033192,1.0257524,-0.009221517,3.1891015,-2.5683837,1.2363203,-1.4322592,3.2814314,-1.4703846,1.026316,-3.3683507,2.2918227,happy,14,ravdess,03-01-03-02-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,True
-298.6144,26.259619,-53.753212,-10.930615,-20.88332,-38.868618,-8.1485,-35.63894,-10.725977,-14.806274,-11.2027445,12.319179,8.272013,24.093058,6.213843,2.8024683,1.6487842,2.8269932,-6.4790974,1.6896993,-2.386591,-1.3743424,2.195836,1.8501377,-1.6804823,3.4265413,-2.9128675,-1.1685606,-1.4562757,-0.018878834,0.38624725,-0.95629925,-3.3309352,1.3053797,-1.9943647,1.9651046,1.2829304,1.6712123,-3.212574,2.531997,happy,14,ravdess,03-01-03-02-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,True
-528.44946,77.340065,10.8194065,18.909416,-16.814009,-12.913914,-17.56682,-16.093693,-9.720849,-12.929755,-5.6594563,-7.0809484,-8.030116,-3.7813578,-4.9535394,-6.6834993,-6.4849873,-0.58422726,-9.739034,1.5416374,-2.1025624,3.0595992,1.159207,1.6233401,-2.4623134,2.5029464,-1.763443,4.364499,-1.3110576,4.621474,-0.89373875,8.047273,2.4325197,8.9210415,3.2414794,9.258635,1.1669114,0.6662087,-2.8086472,1.5975499,sad,14,ravdess,03-01-04-01-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,True
-500.32846,87.13456,1.9458977,12.066824,-19.38081,-15.552377,-19.468231,-17.310966,-6.618304,-15.984161,-10.743556,-11.344451,-11.79545,-4.587425,-5.518745,-6.575736,-10.463041,-4.2246094,-9.6795,-0.25120217,-6.4881964,-3.632883,-1.8112066,3.615274,1.998168,5.1661215,-0.57426834,0.03907543,-5.129443,5.836628,5.7914567,14.857378,6.0500274,5.1184764,-2.9377708,2.000818,-2.0226343,1.141389,-2.4376686,-0.52100134,sad,14,ravdess,03-01-04-01-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,True
-510.10217,63.8132,8.895912,8.75042,-19.903961,-10.974888,-16.77784,-20.437332,-6.498316,-15.036562,-5.1469316,-13.010725,-10.410171,-6.5492697,-10.478527,-6.155773,-7.5694537,-3.7398686,-11.777665,0.8014022,-8.069165,-2.7447946,1.4907831,8.159646,2.7231302,12.223592,3.338143,8.922987,0.8093081,6.6938376,2.959613,6.883742,1.0018309,2.9605944,1.3072593,1.5551834,-0.3109464,0.4259177,-2.4384303,0.354903,sad,14,ravdess,03-01-04-01-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,True
-492.18015,69.18868,12.904025,9.302027,-19.059645,-11.2443075,-20.743443,-18.896503,-8.054942,-15.504754,-7.1640797,-8.810209,-8.975634,-6.136197,-8.61345,-7.406663,-7.3722053,-3.6227083,-13.076102,-1.5869163,-10.20281,-1.7716956,-0.7437155,8.822038,2.7787905,11.864128,3.2385995,6.8854737,0.2875584,6.267436,3.03961,10.124837,6.60223,5.1941886,0.62153804,3.1219797,0.37348574,3.3681457,1.2149562,-0.784872,sad,14,ravdess,03-01-04-01-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,True
-453.99985,63.146526,-14.661716,11.339959,-23.920109,-13.172614,-22.40372,-25.778753,-6.2116604,-9.980103,-6.5494123,-4.796813,-12.584348,-4.9748106,-8.984182,-11.484678,-6.6628027,-0.37166315,-2.913403,3.78943,-0.37138256,-0.604975,2.406645,6.713633,4.7521324,11.53327,4.7013955,3.0757484,-3.4253607,-1.6619476,-6.1532044,0.06436548,-4.837704,1.8001374,-1.3448751,2.1829958,-0.2118782,-0.37422433,-2.6495411,-1.3543973,sad,14,ravdess,03-01-04-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,True
-476.7456,78.28595,-16.20406,16.311323,-18.937939,-15.722509,-19.69237,-21.527636,-8.5655,-3.3606534,-10.321989,-0.6237476,-8.8394165,-2.5686653,-3.9846563,-11.010036,-7.1563587,-7.226369e-05,-7.497713,2.6595945,3.5837414,2.7562401,4.305123,5.231776,2.453669,5.9405217,-0.5147586,4.0666075,-2.4542348,4.036225,1.4958286,6.5405664,2.46832,3.5516264,-0.74615985,1.3085891,-3.0551748,-1.2415727,-0.4500991,2.0888712,sad,14,ravdess,03-01-04-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,True
-445.26288,71.63097,-15.543399,7.5553493,-27.451822,-20.272303,-24.453003,-27.475471,-10.92229,-14.791251,-14.297569,-4.103245,-14.508842,-8.4919405,-8.589413,-9.886355,-10.755703,-3.3122666,-9.189031,-0.10792153,1.4399786,5.2975245,8.58946,11.273192,13.016832,15.49515,8.514674,6.8943443,-2.1191442,2.1134336,-1.5614463,3.2235887,-2.0073318,1.3323771,-1.6354553,2.9703496,-3.57203,0.7127089,-1.2664962,1.9108611,sad,14,ravdess,03-01-04-02-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,True
-416.79126,64.108795,-31.250158,8.677784,-24.291018,-29.386189,-15.211703,-37.242317,-6.3765173,-10.605826,-21.969816,3.5540688,-22.02124,-7.1230607,-11.202517,-14.859968,-6.473338,-2.611266,-4.380624,5.4801226,10.191164,11.184008,15.805341,11.283152,6.1502447,0.8817064,-1.3513751,1.262375,-4.9400344,2.7259452,-5.043676,-0.43417224,-5.060715,2.9459803,-0.30967036,2.1637473,-3.2188315,0.40549898,-1.8456995,0.29176435,sad,14,ravdess,03-01-04-02-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,True
-391.54425,54.079227,-16.244831,7.243042,-26.837648,-14.648687,-14.583094,-19.96377,-8.580966,-15.66699,-13.451807,-13.476167,-12.010446,-2.4597142,-4.9150567,0.9517039,-0.9136424,-0.5633967,-3.2041426,4.977324,2.6461217,6.3231025,0.29077157,0.020822238,-6.0444036,2.731584,0.081182465,1.0527055,-2.8871496,7.832026,4.3802714,0.22747591,-2.918345,4.0975018,1.3836257,4.760338,0.5272785,2.5262077,-3.395547,-0.47822383,angry,14,ravdess,03-01-05-01-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,True
-372.53598,60.134396,-21.231804,9.040031,-28.039484,-22.547699,-8.808741,-20.539154,-10.334786,-10.7741,-6.680878,-10.201384,-7.238851,-4.6708956,-7.234154,-3.4837482,0.64803714,3.7707777,-0.1870684,7.0782075,4.2084885,5.2837653,0.53934455,5.41122,3.0265894,9.545568,7.0565767,5.3421702,-2.7463613,2.0089617,-1.2255738,-1.0919147,-2.6805325,1.4372852,2.0845134,3.7978668,-0.8039616,2.757772,-1.2190881,0.95338005,angry,14,ravdess,03-01-05-01-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,True
-363.30585,53.102806,-24.28908,10.17521,-31.671453,-26.318356,-12.720419,-30.234669,-11.9990835,-15.151042,-7.906523,-11.5952425,-14.967678,-7.7982664,-14.921906,-8.057439,-0.28427136,4.2677865,-2.935946,2.6808362,-4.899619,0.8522839,0.12520799,8.168355,3.7819068,5.636741,5.374047,5.1120505,0.86918664,-1.5336812,-5.7807574,2.311745,2.4065042,1.6614851,0.31549355,1.8410618,-3.0399463,-0.11010413,-5.664749,-0.046235822,angry,14,ravdess,03-01-05-01-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,True
-373.0985,50.443108,-27.196375,-5.743271,-29.92205,-23.369616,-14.056431,-28.13183,-15.857474,-11.5811615,-11.371858,-15.274778,-8.931053,-1.7993778,0.4176213,4.856621,2.2160063,3.9147165,0.17754185,6.2484016,4.0121393,5.3604198,-0.8667696,4.582828,-1.5876145,1.6068543,-1.7338977,0.28565878,-2.1108217,0.93155885,-5.0538983,-0.49506292,-2.3388216,2.7399704,1.0130131,1.8185753,-0.23272231,1.6593388,-4.8332853,1.8015485,angry,14,ravdess,03-01-05-01-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,True
-210.35207,59.842567,-61.635204,-10.75299,-39.95894,-28.680862,-7.0564203,-25.296001,-10.551362,-8.028857,-10.886862,4.7790313,-5.3770432,14.65962,4.276809,2.544053,0.97237414,-6.072698,-9.444598,-0.2218064,-0.77431124,-5.7586184,-6.354892,-3.7519727,-4.1115003,-1.2169143,0.53889483,-0.25756562,1.5105006,1.9850396,-3.7712648,0.1991885,-1.5889221,0.38487837,-1.8870889,1.4997482,-1.6088697,-0.9619232,-2.5331357,3.7685301,angry,14,ravdess,03-01-05-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,True
-251.1696,49.897408,-58.419582,-12.375402,-40.56023,-30.050985,-6.6161027,-28.073494,-6.2800827,-5.404887,-7.562748,8.242424,-5.4046044,13.07022,0.61250806,3.8594947,-1.5623996,0.07501966,-4.1089725,1.9269792,-2.5017915,-2.8903146,-4.649639,0.89403516,-3.061525,0.6923497,0.8256868,-3.4007916,-0.09506747,3.1182563,-3.0852516,-2.7373645,-2.6239483,2.7418091,0.5658766,2.7533,0.51548666,0.60512453,-2.5410085,2.3079507,angry,14,ravdess,03-01-05-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,True
-231.74966,35.015503,-64.49972,-20.390095,-42.378777,-32.256744,-7.112832,-35.853218,-6.6833324,-5.725032,-1.630711,10.750225,-3.3963099,11.65805,-7.323859,4.7250977,3.6146772,5.512985,-2.4056723,0.9504991,1.1113106,-0.09502919,0.032568086,-0.022827577,-6.4757442,-0.7823655,1.4484642,-2.7534947,-3.8647358,4.33052,1.5449642,-0.21102104,-6.8802595,-1.2099221,0.62341875,3.505239,0.85327643,-1.1495804,-1.5795367,2.156834,angry,14,ravdess,03-01-05-02-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,True
-256.46228,43.58009,-43.282215,-10.017604,-40.610855,-24.073847,-6.2252507,-34.159893,-9.494973,-12.894436,-11.889561,-2.6111643,-10.903855,7.753952,0.21826416,6.8465614,6.7696996,3.0549836,-8.805489,-0.87775856,0.63033056,1.0464367,0.27449653,-1.0158142,-6.9582896,-1.9428759,-1.4523734,-3.994607,-4.389906,2.12078,2.139715,1.6891121,-3.7752323,1.7124866,-1.8408573,0.6752458,-1.049586,2.6579146,-4.2028766,-0.5517037,angry,14,ravdess,03-01-05-02-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,True
-530.22797,69.34522,11.931183,20.918625,-9.877451,-7.5729556,-16.485584,-17.35413,-9.177257,-11.038436,-8.28367,-13.319291,-4.359056,-6.1387177,-6.833277,-7.305165,-9.529281,-4.144287,-13.269866,-5.179285,-8.286513,-3.4427366,-4.378854,1.4316247,0.3698297,7.306777,4.453955,9.066572,4.208077,7.7775774,0.024128314,4.8204994,-1.462222,4.8002334,1.2314168,5.0967593,-2.441417,0.8417195,-0.431777,0.8048504,fearful,14,ravdess,03-01-06-01-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,True
-479.63492,60.071934,0.5549498,7.7799864,-20.202682,-4.3961387,-12.348469,-14.636208,-4.0473485,-9.592423,-4.6414847,-9.027547,-9.066525,-6.85023,-8.503029,-8.365995,-7.3660274,-5.2333674,-10.533441,-2.7852466,-4.653428,2.078929,3.0056834,9.698019,2.563036,9.576197,3.9945364,6.8634067,2.0261867,2.6956499,-2.0028543,3.2265217,-1.9088745,3.4230044,-0.77322733,1.5564278,-4.071889,0.65897423,-3.225209,0.8715809,fearful,14,ravdess,03-01-06-01-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,True
-479.2931,71.592964,8.810737,7.588123,-15.041694,-9.561165,-22.242958,-21.100967,-3.9142766,-18.178833,-7.7612205,-9.240472,-9.055372,-10.549092,-9.773654,-11.885998,-11.058873,-4.96216,-15.447335,-2.2653656,-8.359889,-3.4475842,-2.0247993,1.3873073,-1.5548172,6.7832155,8.7543545,11.900566,4.295364,6.5940647,-0.93704104,5.593709,3.6043513,4.292367,1.7101127,3.0398853,-2.8128684,3.4609458,-1.1353129,0.59700954,fearful,14,ravdess,03-01-06-01-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,True
-454.42935,65.42304,-2.5252488,8.833127,-15.162967,-16.226883,-27.277771,-21.436592,-5.079732,-19.6665,-7.8700314,-12.377474,-8.56059,-10.319655,-11.31111,-11.172995,-11.47573,-6.015128,-14.197826,0.24072437,-5.807942,2.4110281,5.9928775,13.559977,9.599256,14.342363,9.429734,5.831542,0.38413557,5.8159537,3.3062148,8.6521435,0.2142542,-0.89338285,-3.029684,2.2633586,-0.6812448,-1.9937441,-4.5435467,-0.80453295,fearful,14,ravdess,03-01-06-01-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,True
-245.55226,33.75132,-77.1991,-22.479279,-35.1157,-36.94998,-13.407225,-40.986557,-12.650851,-9.011918,-2.3870325,30.628475,16.659338,30.144497,-1.6659,-11.671415,-11.632101,-0.79099315,-7.057149,-6.42101,-12.37041,-0.5950956,11.864126,8.011824,-6.162898,0.022089925,1.9127662,-8.359973,-9.341267,2.3162007,0.65934014,-1.7883073,-2.4335463,8.180389,0.46817827,1.8719935,0.9728145,-1.7476825,-3.0546026,3.3731387,fearful,14,ravdess,03-01-06-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,True
-220.728,29.493765,-72.66832,-16.06409,-28.517452,-41.695534,-12.057983,-37.042908,-13.101405,-11.958483,-6.215129,25.162512,11.842292,26.673096,6.981148,-3.9411447,-2.6666973,2.6626606,-5.2167287,-6.483499,-5.9669976,-1.7454665,2.8169224,3.731697,-2.1487339,0.84337413,1.7833135,-0.5453494,-4.9375596,-1.5195417,-3.0280013,2.1536543,-2.487776,3.8855011,-1.0206873,1.1877743,-0.8589878,2.306492,-0.97490394,1.0827199,fearful,14,ravdess,03-01-06-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,True
-305.20047,37.45045,-54.91788,-20.560234,-33.562855,-34.85675,-13.492951,-42.95686,-9.756498,-21.212303,-27.492218,-2.6302018,-9.5013075,17.67847,13.760573,16.314075,16.238539,6.487494,-4.9798274,2.9428842,-2.2602236,-8.376074,-10.828823,-3.690436,-3.5193276,1.2197196,0.2858689,1.588427,1.9956723,1.0350385,-5.873068,1.3839511,-4.2631836,1.4924139,-3.7676227,1.7866164,-0.25458384,4.5963917,2.041983,1.5579444,fearful,14,ravdess,03-01-06-02-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,True
-295.07016,27.153288,-64.99571,-17.841228,-35.956,-40.96558,-14.113506,-39.538383,-9.297959,-12.005364,-19.518349,5.2949605,0.16485642,25.041088,22.115532,15.007553,8.259364,-1.5545055,-9.33042,0.17161264,-2.4082828,-9.122176,-5.6426244,1.9052771,-6.7872496,-0.9346699,0.36351886,2.4786336,-2.4783523,1.147942,-0.7680408,4.325883,-3.2300358,3.263646,-1.6796105,2.6924145,-0.5206975,3.0181074,-3.1706307,-0.92158383,fearful,14,ravdess,03-01-06-02-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,True
-418.5405,61.551174,-9.164191,6.0035915,-15.723018,-12.023514,-22.241117,-22.307646,-12.420778,-12.758022,-6.230278,-11.239655,-5.95396,-4.850117,-12.07362,-12.329433,-12.622492,-6.587143,-8.729315,-3.2904212,-4.4356995,0.44864812,0.93094367,8.806165,6.3378167,12.947552,4.7268567,8.435507,2.50229,7.430675,-0.052758805,0.9349958,-4.861313,-0.70645535,-3.3841066,0.59570867,-2.6659632,-2.7153635,-7.3764424,-2.218044,disgust,14,ravdess,03-01-07-01-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,True
-457.80984,85.77508,-10.193668,-2.3353815,-19.558489,-22.145512,-21.97366,-25.251143,-9.0361595,-16.693357,-4.03592,-5.375635,-13.297339,0.8747288,-9.610066,-9.450504,-10.691542,-4.0064225,-8.96236,-4.5738535,-8.634972,-3.1312423,-11.356673,4.064249,-6.4875026,-0.28784814,-3.9657397,7.3977833,5.6010513,13.909718,5.2842994,8.6332855,0.14503606,4.660046,-2.469065,1.2006667,-0.5847953,-0.87358963,-0.7843803,0.5479886,disgust,14,ravdess,03-01-07-01-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,True
-453.9221,56.06465,6.2120404,-0.62934333,-13.340955,-10.305987,-16.965895,-16.73936,-10.601782,-15.436114,-7.115426,-6.6914554,-11.112701,-8.940774,-10.362435,-9.136493,-9.113154,-3.659903,-12.506393,-6.8068957,-9.019295,-4.117559,-4.2896485,3.106237,0.15230593,4.757678,0.997568,3.673608,-0.6838937,5.349917,0.33217874,5.8040996,0.11834763,3.0543818,0.584013,4.036695,0.3060764,1.1883183,-2.5689118,1.8254412,disgust,14,ravdess,03-01-07-01-02-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,True
-407.26944,71.294624,-4.102702,-3.6145134,-27.066307,-15.174543,-17.11955,-26.661491,-13.236998,-16.877365,-11.214841,-8.071423,-13.603898,-7.138782,-10.668412,-13.624017,-9.77044,-5.9410543,-8.455799,0.48011526,-2.6918745,6.493644,5.0645156,11.531174,8.950887,9.337957,5.77616,6.6713295,1.4116386,2.215347,-3.3919828,-1.2452558,-5.462017,1.2082354,-1.413246,-0.58580303,-3.2762735,0.4961853,-3.090608,1.8843641,disgust,14,ravdess,03-01-07-01-02-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,True
-394.64273,62.77631,-33.441643,10.538199,-32.657356,-20.73727,-16.108303,-33.06225,-10.015783,-4.7895927,-6.879712,-0.34848744,-16.49648,-4.1339197,-8.8443985,-12.062657,-11.097809,-3.748687,-10.224483,-2.063889,-1.4652388,0.08856283,0.90726954,-0.09699886,0.72135967,1.3472013,3.7270877,6.6484513,9.633305,12.514729,7.644806,3.6535456,-0.64628965,-0.09310508,-1.2373097,1.3455395,-4.5685678,-3.4327905,-4.2621613,1.6068088,disgust,14,ravdess,03-01-07-02-01-01-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,True
-421.90137,54.71101,-14.231584,5.2183394,-27.983269,-12.3399725,-22.141912,-29.478756,-4.4771905,-18.172651,-2.201637,-7.3738337,-12.495054,-2.332158,-10.5895,-8.792581,-12.528053,-5.83457,-13.100567,-4.0392275,-7.3526425,-0.5056585,-5.8817654,1.9621965,-2.6115298,4.683409,0.07154366,5.987427,6.927946,8.878608,6.4480867,7.1789317,1.9246391,4.1659226,0.5018024,1.2061806,-2.8778942,-1.2216448,-2.6225207,0.9142933,disgust,14,ravdess,03-01-07-02-01-02-14.wav,data\Ravdess\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,True
